name,smiles,QED,caco2,hia,f20,f30,f50,PPB,BSEP,hERG,hERG-10um,DILI,Ames,Carcinogenicity,Respiratory,H-HT,Neurotoxicity-DI,Hematotoxicity,Nephrotoxicity-DI,Genotoxicity,NR-AR,NR-AR-LBD,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,NR-AhR,SR-p53,logS,logP,logD,MW,TPSA,Lipinski,alkylated,composite_tox,pgp_inh,pgp_sub,OATP1B1,OATP1B3,BBB,CYP3A4-sub,CYP3A4-inh,t0.5,cl-plasma,Fu_pct
Epiandrosterone,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0.733,-4.751456183722719,0.2637922763824463,0.3092519044876098,0.5607804656028748,0.8845012485980988,0.7977462402658988,0.996528685092926,0.1518833041191101,0.4647715985774994,0.1711027026176452,0.5703590512275696,0.8791468143463135,0.8054956197738647,0.5730565786361694,0.4096554517745972,0.3135118782520294,0.4223254323005676,0.415457010269165,0.9692912697792052,0.9845544695854188,0.192964881658554,0.9961090683937072,0.9920565485954284,0.2778423391282558,0.6746053230017424,0.3196216523647308,-4.27399571581746,3.787363450483233,3.7820728642807664,290.22,37.3,0,False,0.434055358171463,0.9692261815071106,0.13971198350191116,0.9994643330574036,0.9998733997344972,0.3843836113810539,0.9829583764076232,0.6405405234545469,1.310981329026283,1.2856926232672183,22.130369453766857
Epi-dihydrotestosterone,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,0.733,-4.545920336750163,0.1955270767211914,0.9807799570262432,0.8959375694394112,0.9637102596461772,0.8526132189672883,0.9823195338249208,0.1101616621017456,0.4294073283672333,0.1683239042758941,0.3708783388137817,0.9275422692298888,0.7000395655632019,0.6028426289558411,0.2216500341892242,0.2159193456172943,0.3918328583240509,0.5665561556816101,0.9915327429771424,0.9955639839172364,0.1443639099597931,0.997905731201172,0.996871292591095,0.1302504353225231,0.58919508010149,0.5831937193870544,-4.103145232857504,3.772521323555644,3.736357550967128,290.22,37.3,0,False,0.3973007996877034,0.8820110559463501,0.2376992404460907,0.46224185824394226,0.3261231482028961,0.25714412331581116,0.9915367364883424,0.6028554402291775,1.7156737486300495,1.691086475458762,15.965396888975828
Epitestosterone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@H]2O,0.734,-4.4006669791530655,6.473064422607422e-05,0.1750088930130005,0.4544553160667419,0.9576140865683556,0.9187371066678637,0.9999202489852904,0.0441729910671711,0.2426723390817642,0.986575961112976,0.0476502738893032,0.9929431080818176,0.101002424955368,0.8575517535209656,0.9834395051002502,0.0952173098921775,0.0053005046211183,0.0133709087967872,0.9930282235145568,0.9969123601913452,0.3298467099666595,0.9987348914146424,0.9957255125045776,0.0042359256185591,0.0060720522888004,0.2509120404720306,-3.947594867280404,3.125519624085173,3.141081818025999,288.21,37.3,0,False,0.4473580351202852,0.9950289130210876,0.04455634206533432,0.9998654127120972,0.9991185069084167,0.002434958703815937,0.5935426950454712,0.3063488006591797,0.6897920189790885,24.38089898095008,4.077966418484591
Ethylestrenol,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,0.666,-4.57829903265838,0.0069281458854675,0.0003074407577514,0.9951386209577322,0.81781305372715,0.9706508903196855,0.998728096485138,0.0396019183099269,0.9924261569976808,0.8810634613037109,0.0020820531062781,0.9966086149215698,0.5965939164161682,0.89336758852005,0.5464248061180115,1.551877721794881e-05,1.0241923519060949e-05,1.0688663678593002e-06,0.9688947200775146,0.990409255027771,0.24272221326828,0.9990963935852052,0.9987121820449828,0.0059835650026798,0.006596852093935,0.3374086022377014,-5.3176347915307565,5.281998118099512,4.346781353053869,288.25,20.23,0,True,0.3732416968718502,0.0167654100805521,0.13494640588760376,1.0,1.0,0.006333451718091965,0.6462981104850769,0.40625905990600586,0.4883868623219261,18.32160399933402,4.898725761756684
Fluoxymesterone,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.713,-4.654294187898213,0.5749344825744629,0.5742488503456116,0.4608955979347229,0.8972456008195877,0.9827693990555472,0.942164957523346,0.5388383567333221,0.2404445111751556,0.1033773720264434,0.3088925182819366,0.7804749011993408,0.8553696274757385,0.7362720370292664,0.2190764248371124,0.1751367002725601,0.7422149181365967,0.8859272003173828,0.9998464584350586,0.9996378421783448,0.5896318554878235,0.9961451292037964,0.8896304965019226,0.6981350015848875,0.1441804878413677,0.2312955856323242,-4.12385573295315,1.916948920093776,2.2848157143431176,336.21,57.53,0,True,0.4989122698704402,0.48904899507761,0.2287081778049469,0.9957680702209472,0.9960901141166688,0.3146386742591858,0.9993708729743958,0.1561418524943292,1.6389440691368864,1.010268476951968,18.39273676757521
Formebolone,C[C@]12C=C(C=O)C(=O)C=C1CC[C@@H]1[C@@H]2[C@H](O)C[C@@]2(C)[C@H]1CC[C@]2(C)O,0.566,-5.140211653875564,0.189681589603424,0.8697717636823654,0.6375620067119598,0.8986067697405815,0.9407509710259586,0.8816044926643372,0.4396960511803627,0.1858254969120025,0.1820488423109054,0.753654420375824,0.957861065864563,0.9376915097236632,0.6657893657684326,0.5568198561668396,0.2571852803230285,0.8456025123596191,0.9979720711708068,0.9978376030921936,0.9956193566322328,0.5773195251822472,0.9923027753829956,0.5944753885269165,0.7853882270865142,0.8906415896490216,0.4690347015857696,-3.392695308683916,1.5804123627798534,1.84752572922899,344.2,74.6,0,False,0.6285143850578202,0.6317181140184402,0.8778910338878632,0.9028502106666564,0.8558619022369385,0.771172046661377,0.1902795732021332,0.798143669962883,1.488056487031807,7.897723674980209,65.90605047416896
Furazabol,C[C@]12Cc3nonc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.786,-4.549400722324083,0.4479289054870605,0.963310431689024,0.8583177775144577,0.9858496151864528,0.947502969609132,0.9928111433982848,0.1074959933757782,0.5278521776199341,0.9386505484580994,0.4024354219436645,0.9218755960464478,0.9601885080337524,0.9421249628067015,0.1491147428750991,0.5114825963973999,0.7975889444351196,0.9848982691764832,0.9956368803977966,0.9928579330444336,0.1415417045354843,0.9989245533943176,0.9674188494682312,0.297240287065506,0.4620930179953575,0.1930143237113953,-5.086282994382812,4.216180943446663,3.936452993498005,330.23,59.15,0,True,0.6395185639460882,0.48779213428497314,0.4908521845936775,0.36069950461387634,0.5915901158004999,0.26475295424461365,0.9999500513076782,0.2060794038698077,5.131194001121043,8.442247595437394,51.10768133820059
Gestrinone,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,0.75,-4.650453745180313,1.1920928955078125e-07,0.0,0.0,1.0728836059570312e-06,0.9561878989350171,0.9999995231628418,0.5023936629295349,0.7585133910179138,0.008693104609847,0.1184952706098556,0.9833276867866516,0.8781667351722717,0.930104911327362,0.9962975382804872,0.0003324704885017,3.481824751361273e-05,0.0256786756217479,0.96353942155838,0.9800397157669068,0.8486077189445496,0.9950697422027588,0.983264148235321,0.2024516612291336,0.1970696747303009,0.823094367980957,-4.387330247843121,3.3922389323063307,3.318101060136228,308.18,37.3,0,True,0.396150904322389,0.0001670807832852006,5.90192576055415e-06,2.2834941773908213e-05,0.8324143290519714,0.030603423714637756,0.6727561354637146,0.6448920965194702,1.4642575480842996,1.7161832361094644,3.06613609223991
Mestanolone,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.722,-4.529234596532282,0.1727938652038574,0.9916141359135509,0.6620388925075531,0.9287948831915857,0.9445141767127546,0.995270311832428,0.7326071709394455,0.3150772154331207,0.1571112871170044,0.3853202760219574,0.970934271812439,0.7792277336120605,0.790001630783081,0.3326808214187622,0.2663375437259674,0.7580984234809875,0.6672711968421936,0.9927324652671814,0.9968482851982116,0.1870981901884079,0.9991527795791626,0.9985300302505492,0.181121826171875,0.5197093822062016,0.6127057075500488,-4.270357467736611,3.7887109858391166,3.7741743698929593,304.24,37.3,0,True,0.5622625135713153,0.8455477356910706,0.9805338084697724,0.12114042043685912,0.34265074878931046,0.2160189114511013,0.9993988275527954,0.18871758366003633,5.76259724806999,9.791532186109649,64.27710834276823
Mesterolone,C[C@H]1CC(=O)C[C@@H]2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@]21C,0.728,-5.111461261275533,0.1350200176239013,0.772080808877945,0.5715335309505463,0.9902718970552088,0.5960134953024513,0.6830636858940125,0.4463890939950943,0.1599364876747131,0.2798957228660583,0.5442988872528076,0.946793794631958,0.8440476655960083,0.6884965896606445,0.889880359172821,0.534576952457428,0.7274674773216248,0.1247795820236206,0.9552435874938964,0.9751759767532348,0.6979618221521378,0.9889206290245056,0.9808321595191956,0.1712151803076267,0.1152847521007061,0.4368977546691894,-3.986581044937117,3.719003685815632,3.651436481860095,304.24,37.3,0,False,0.5758420510424508,0.1178147867321968,0.2288256883621216,0.9039649963378906,0.8007304668426514,0.6803471446037292,0.1457772869616747,0.2498575486242771,1.0541591225180449,1.373844282509545,43.94815027824156
Metandienone (Dianabol),C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.733,-4.9570922561602995,0.2525985240936279,0.8329562544822693,0.5017830729484558,0.8384930640459061,0.946192557559969,0.9966503977775574,0.8829528093338013,0.3199401795864105,0.8241473138332367,0.3091510534286499,0.9770334362983704,0.9334313869476318,0.7833076119422913,0.323693037033081,0.119259275496006,0.5637204647064209,0.9417288303375244,0.999907374382019,0.99955815076828,0.5647756457328796,0.9996761083602904,0.9960047602653505,0.106022716499865,0.1311480160802602,0.2502776682376861,-3.732457487688676,2.50257265495441,2.7896971549211,300.21,37.3,0,True,0.6361104258232646,0.6085866093635559,0.8101407438516617,0.44117623567581177,0.903901681303978,0.2948352098464966,0.9994376301765442,0.3265097737312317,9.261146763590968,1.0502438198944777,58.59087775774203
Metenolone,CC1=CC(=O)C[C@@H]2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]12C,0.73,-5.031087560168165,0.3322368860244751,0.5924051403999329,0.1963115930557251,0.9619849920272828,0.8175178714624947,0.6176272034645081,0.4212303087115288,0.1197429299354553,0.49248006939888,0.6193573474884033,0.9460976719856262,0.8416790962219238,0.7428496479988098,0.8293259888887405,0.5593395829200745,0.81331866979599,0.5310643911361694,0.9960755705833436,0.9989346861839294,0.1716513037681579,0.9989522695541382,0.996535062789917,0.1683311886154115,0.1690824166871607,0.7753649353981018,-4.261013960432448,3.72592117243123,3.69699162024124,302.22,37.3,0,False,0.6616737420360247,0.5365055799484253,0.29905396699905396,0.7819564342498779,0.5529343485832214,0.86640465259552,0.8662387728691101,0.29711736366152763,9.563845435085813,1.3213642445647789,17.94296755839433
Methandriol,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.663,-4.533470128148788,0.7797479629516602,0.9358959197998048,0.5014887750148773,0.9705413021147252,0.7970409335680293,0.9412469267845154,0.8706174045801163,0.2454507648944854,0.1008064821362495,0.519477903842926,0.9590080976486206,0.8343939781188965,0.6343380212783813,0.195890411734581,0.2328512072563171,0.6729267239570618,0.4003352820873261,0.8770720362663269,0.8286440968513489,0.4113273322582245,0.9913344979286194,0.990505874156952,0.13087098300457,0.8904639631509781,0.7084160447120667,-3.908045078137265,3.147265246346276,3.3198172847660445,304.24,40.46,0,True,0.509583503835731,0.21832820773124695,0.8232245445251465,0.7606799602508545,0.11477568745613098,0.11301698535680772,0.6188367605209351,0.3861899487674236,8.508834361861652,1.2432092858461656,20.086159205482705
Methasterone (Superdrol),C[C@@H]1C[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@]2(C)O)CC1=O,0.709,-4.5777572338511145,0.1081347465515136,0.7930457293987274,0.377676784992218,0.9179659709334372,0.9447361719503029,0.9995787739753724,0.47905083745718,0.1692109704017639,0.1889605075120926,0.4651215076446533,0.9540637135505676,0.8352759480476379,0.734001636505127,0.2183174341917038,0.4017117917537689,0.8311259150505066,0.7023378610610962,0.9821321964263916,0.9922147393226624,0.344929039478302,0.9964184761047364,0.9818314909934998,0.333634503185749,0.1696161553263664,0.6184818744659424,-3.433788101908046,3.096819569479216,3.2437707666152225,318.26,37.3,0,True,0.5527434671918551,0.987979769706726,0.10457774996757507,0.9985741376876832,0.983146607875824,0.13021890772506595,0.9992563128471376,0.4046568647027016,4.297607277570562,9.775009408333156,65.07750472060982
Methyl-1-testosterone,C[C@]12C=CC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.73,-4.7528675014769615,0.3030359745025635,0.9431458190083504,0.551019698381424,0.8443279713392258,0.9473322691026266,0.9946746826171876,0.6108468398451805,0.2969943583011627,0.1410461068153381,0.393657773733139,0.984509289264679,0.9118295907974244,0.7708548903465271,0.3228035569190979,0.1269043236970901,0.765544593334198,0.7390128970146179,0.9965479969978333,0.9984782338142396,0.2291046231985092,0.9991982579231262,0.9964631199836732,0.9146702475845814,0.428808992728591,0.563390851020813,-4.242496342968466,3.740434067002239,3.728233725742081,302.22,37.3,0,True,0.5394644745522075,0.6038913130760193,0.9266510605812072,0.17448152601718905,0.2569753862917423,0.171936497092247,0.9894455075263976,0.1436288841068745,8.63132429979804,1.0020850822943288,53.52877950524642
Methylclostebol,C[C@]12CCC(=O)C(Cl)=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.687,-4.510918609341962,0.2595365047454834,0.7066448330879211,0.4711403846740722,0.8933722004294395,0.9648114503754871,0.9992144107818604,0.4781544208526611,0.2848505675792694,0.6339161843061447,0.6788725256919861,0.9675880074501038,0.9877423048019408,0.8630450367927551,0.3567093908786773,0.5279116630554199,0.5919662714004517,0.8040592074394226,0.9990345239639282,0.9982408285140992,0.3207863271236419,0.9995799660682678,0.997042953968048,0.1722154789604246,0.1780495513230562,0.6987268328666687,-4.320016057609935,3.336842637025633,3.3977819806866183,336.19,37.3,0,True,0.6558025230964025,0.7533993721008301,0.4879884794354439,0.8401221632957458,0.5452551245689392,0.19719745963811872,0.9999881982803344,0.2065541036427021,7.114265713692391,8.335026526798096,29.816761880803785
Methyldienolone,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@@]21C,0.732,-4.524791261166904,0.3983438014984131,0.1983002424240112,0.2000150084495544,0.2120860815048217,0.9744818587840568,0.9415227174758912,0.9319160133600236,0.445862889289856,0.2425847798585891,0.3653358519077301,0.9515933990478516,0.7705403566360474,0.8120930790901184,0.6964022517204285,0.2628780901432037,0.5702733397483826,0.8139585256576538,0.9996910095214844,0.9996588230133056,0.2435510456562042,0.9997740387916564,0.995759665966034,0.5082213785499334,0.9762689471244812,0.5671613812446594,-3.450077414960952,2.9612473252750453,3.0310650170989653,286.19,37.3,0,True,0.6274483700593313,0.30552801489830017,0.4775585532188415,0.336300253868103,0.4284647405147553,0.5831985920667648,0.9998828172683716,0.1278203260153532,1.269533994557737,1.0176559704840336,28.71261761177635
Methylnortestosterone,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,0.734,-4.516400424501629,0.3371179103851318,0.7102406024932861,0.7408148348331451,0.8714422732591629,0.9641273713710332,0.977319061756134,0.8493906259536743,0.3968433439731598,0.2038644403219223,0.313968688249588,0.9790770411491394,0.7842140197753906,0.8493788242340088,0.4149767458438874,0.2971690595149994,0.4087055921554565,0.6825659871101379,0.999619483947754,0.9998626708984376,0.3233466148376465,0.9998631477355956,0.9972558617591858,0.594031997025013,0.1737590879201889,0.6119340658187866,-3.610227122139234,3.4141764974685462,3.294825093521521,288.21,37.3,0,True,0.5554552227258682,0.5062698125839233,0.10585927218198776,0.9999035596847534,0.9999250173568726,0.23289505392313004,0.9999997615814208,0.2832952653989196,1.325926503074971,1.1364101059988967,41.4398508008437
Methyltestosterone,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.725,-4.493310263595096,0.1718044281005859,0.9548490345478058,0.3585779070854187,0.7429407835006714,0.9636127490629238,0.9947901964187622,0.6738507747650146,0.3149726390838623,0.1347915083169937,0.3277909755706787,0.9572668671607972,0.6913396120071411,0.7831128835678101,0.4210540652275085,0.3589424788951874,0.6506247520446777,0.8327603936195374,0.9999338388442992,0.99992573261261,0.2957903742790222,0.9998600482940674,0.9959664344787598,0.2304320456460118,0.1781794358976185,0.3932195603847504,-3.7651645994371497,2.71828685363886,2.952521308404521,302.22,37.3,0,True,0.5711327443520228,0.6170693039894104,0.185144767165184,0.45519575476646423,0.38665395230054855,0.19186247885227203,0.9999980926513672,0.21708257554564625,4.686822418760906,9.805438557427056,31.98462209787143
Metribolone (Methyltrienolone),C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C,0.736,-4.6109829282926205,0.5825817584991455,0.1651017069816589,0.2195180654525756,0.3256623744964599,0.9684332265549016,0.9733903408050536,0.97504660487175,0.40766441822052,0.2725673019886017,0.4030285477638244,0.9737257957458496,0.8664185404777527,0.7477733492851257,0.6271988153457642,0.1129653230309486,0.6102205514907837,0.8935706615447998,0.9991905093193054,0.9982993006706238,0.4495910704135895,0.9992573857307434,0.9846709966659546,0.1354524213820696,0.7858076691627502,0.3786341547966003,-3.730933240158775,3.0808539863228974,3.096505451042623,284.18,37.3,0,True,0.6240107723408275,0.5120601654052734,0.21979986131191256,0.7938076853752136,0.5951817035675049,0.4002432525157929,0.9972444772720336,0.22587044537067413,1.5265767695450174,5.521941716407768,42.28338433617907
Mibolerone,C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@@H]21,0.73,-4.53618805335773,0.2879977226257324,0.9894168376922609,0.5156365036964417,0.6741985380649567,0.921817949808228,0.9015074372291564,0.5378328263759613,0.2273743152618408,0.2595445513725281,0.3950484693050385,0.9535862803459167,0.7635721564292908,0.8116796016693115,0.2490553855895996,0.4638583958148956,0.6332612037658691,0.7139337062835693,0.99798321723938,0.9982923865318298,0.5703521966934204,0.9985337257385254,0.9611902236938475,0.3409923985600471,0.1973585411906242,0.6225811243057251,-3.432942684678409,3.3768673227973096,3.396959236565374,302.22,37.3,0,True,0.5575333800580766,0.4261976182460785,0.5439488887786865,0.9958356618881226,0.9920480847358704,0.36031578201800585,0.9999983310699464,0.3685654839500785,1.0409285028053723,1.0939544865274906,82.66074125290218
Nandrolone (19-Nortestosterone),C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O,0.734,-4.450162074882467,0.5800247192382812,0.9072141721844672,0.9458988979458808,0.9851801283657552,0.7529857912758894,0.8950554132461548,0.9900510311126708,0.4004578292369842,0.2094575613737106,0.4194629490375519,0.9417610168457032,0.8276470899581909,0.7390680909156799,0.2357269078493118,0.6005843877792358,0.3165254890918731,0.4853991568088531,0.9994527697563172,0.999901533126831,0.2798933982849121,0.9998897314071656,0.9988340735435486,0.2641111379489302,0.8649716037325561,0.677216112613678,-4.390481871257003,3.892913682538124,3.839948049141088,274.19,37.3,0,False,0.5486707323127322,0.8247774243354797,0.729406476020813,0.9290848970413208,0.8926153182983398,0.8377253413200378,0.660707950592041,0.2597353595774621,1.482746265522084,1.4028281385147174,16.803557675016794
Norboletone,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,0.804,-4.518737542988851,0.1392185688018798,0.2339426279067993,0.9585310555994512,0.9488784037530422,0.9416649724847204,0.9826701283454896,0.1792147010564804,0.530180811882019,0.2174828648567199,0.3369965255260467,0.9459574818611144,0.8647491335868835,0.860306978225708,0.4878051877021789,0.4147739708423614,0.3544609248638153,0.655128538608551,0.9988061189651488,0.999544322490692,0.3603540360927582,0.9997641444206238,0.9931733012199402,0.2101568318903446,0.310195074416697,0.7064861059188843,-3.466674283168671,3.311563341582749,3.230855267562136,316.24,37.3,0,True,0.4946807970603307,0.42712321877479553,0.5506492853164673,0.9992438554763794,0.999345362186432,0.8444774895906448,0.9999935626983644,0.4837456159293652,1.870997765342604,1.091185751336469,71.20778172104824
Norclostebol,C[C@]12CC[C@H]3[C@@H](CCC4=C(Cl)C(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O,0.733,-4.5356228487188,0.2655088901519775,0.6356631815433502,0.8616690635681152,0.9782122019678354,0.7954359686155722,0.9803993701934814,0.6860074400901794,0.4055841565132141,0.8610739558935165,0.7456463575363159,0.961589217185974,0.9940699934959412,0.821167528629303,0.2071399539709091,0.6786845922470093,0.2748722434043884,0.4359882771968841,0.9957757592201232,0.9987441301345824,0.2998454570770263,0.9998216032981871,0.9991937279701232,0.3568997839465737,0.1111648045480251,0.899970531463623,-4.9923826020249376,4.124440325424188,3.966003157009455,308.15,37.3,0,True,0.6302410629060533,0.7457912564277649,0.4036513566970825,0.9341304302215576,0.9520831108093262,0.8292089104652405,0.393235869705677,0.20551953930407765,1.4957892423412966,1.182086407229917,15.569693763505596
Norethandrolone,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,0.785,-4.471660100285878,0.0008938908576965,2.6702880859375e-05,0.3263447880744934,0.0094944834709167,0.8984079085443304,0.999605119228363,0.3791700601577759,0.9016359448432922,0.959244430065155,0.0349055267870426,0.9950716495513916,0.2895659804344177,0.8572607636451721,0.9723639488220216,0.0017701985780149,0.000177152105607,0.0193666368722915,0.9921342134475708,0.9975960850715636,0.3558974862098694,0.9993886947631836,0.9977151155471802,0.0038533131591975,0.0048884362913668,0.3241130709648132,-3.895775548862998,3.630938949240514,3.422534739063593,302.22,37.3,0,True,0.4688144851760525,0.2295340895652771,0.04877052456140518,1.0,1.0,0.0014613500097766519,0.6116663813591003,0.3834599256515503,0.6334489526095244,18.99624809453701,10.278282559923381
Oxabolone,C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O,0.719,-4.6080304828098475,0.4374033212661743,0.9700321853160858,0.987483342178166,0.9976923586800694,0.7346292719217815,0.6697822213172913,0.4064042121171951,0.1350758224725723,0.3581345379352569,0.3293339908123016,0.9028081297874452,0.8671535849571228,0.7104827165603638,0.7196792960166931,0.5980526804924011,0.4944535493850708,0.2142880707979202,0.9982158541679382,0.9998406171798706,0.3678572475910187,0.9999216794967652,0.9991053938865662,0.1919668749906122,0.5698984023183584,0.8958252668380737,-4.184059033646462,3.249412099033808,3.393841481276222,290.19,57.53,0,False,0.5259596871005164,0.2550802230834961,0.6963273882865906,0.95473712682724,0.978385865688324,0.6168943047523499,0.6805944442749023,0.16874592751264572,1.882408627251448,7.300907022722841,23.19547949277832
Oxandrolone,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.696,-4.515814508781394,0.1516997814178466,0.9093972370028496,0.2402068972587585,0.8128415793180466,0.9468722749367916,0.9885469675064088,0.4302990064024925,0.2932076156139374,0.4027060270309448,0.6484022736549377,0.9947062134742736,0.6043047904968262,0.872845470905304,0.3819608986377716,0.3500989377498626,0.9523165822029114,0.8329020738601685,0.954908549785614,0.980136513710022,0.1715829819440841,0.9939397573471068,0.9898181557655334,0.3044751938432455,0.4479155875742435,0.6348704695701599,-4.173280094676272,2.717281995387186,3.1073759294651024,306.22,46.53,0,True,0.6518041648798518,0.6674990057945251,0.7791900634765625,0.4695828855037689,0.11855509877204896,0.8652086555957794,0.9989112615585328,0.4389347042888403,8.999049748201887,7.536262712983349,59.13674556649639
Oxymesterone,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.705,-4.517338120632608,0.4681092500686645,0.9921900434419512,0.9684735089540482,0.9946480952203274,0.9324189189348374,0.9474360346794128,0.248293150216341,0.8557035773992538,0.2823274433612823,0.2543103992938995,0.9299907088279724,0.7491141557693481,0.7647109031677246,0.1421152651309967,0.3770076036453247,0.7939715385437012,0.5988196134567261,0.9980815649032592,0.9987595081329346,0.5283384919166565,0.999678373336792,0.9981117248535156,0.3396919229999184,0.265598832629621,0.8049089312553406,-3.6685887517185103,2.258026140325536,2.466847686205026,318.22,57.53,0,True,0.487949625071552,0.1337662935256958,0.24020543694496155,0.8596808910369873,0.6867173314094543,0.5225421860814095,0.9999995231628418,0.1240844801068306,1.1665182423491114,5.817760034124646,74.56969546837358
Oxymetholone,C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.51,-4.541938727610047,0.5423545837402344,0.9644883461296558,0.6083053350448608,0.9481457769870758,0.9434969887630306,0.9947138428688048,0.3219522908329964,0.1126335263252258,0.7569218873977661,0.4003819227218628,0.984038770198822,0.8330280184745789,0.9097201824188232,0.1535234004259109,0.3305954337120056,0.950440526008606,0.7634764909744263,0.542143702507019,0.9917981624603271,0.2804827690124511,0.9920281767845154,0.982999861240387,0.1767740398645401,0.2977801952511072,0.9889633655548096,-4.354859324859946,3.626051619516936,3.685879823653041,332.24,57.53,0,True,0.6190056560768021,0.6569555997848511,0.10817565768957138,0.791678249835968,0.403016209602356,0.3153735399246216,0.9996509552001952,0.2140971992,1.0693410453363934,4.28156406966718,75.08596507831975
Prasterone (DHEA),C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0.687,-4.5255666563335915,0.3417730331420898,0.2590291500091553,0.5316241383552551,0.974381361156702,0.7346544342013401,0.9946223497390748,0.1466688513755798,0.4134320914745331,0.2508786916732788,0.5789713263511658,0.8718980550765991,0.7852706909179688,0.4957742989063263,0.4871011078357696,0.3721508979797363,0.3508427441120147,0.504484236240387,0.8536738157272339,0.8381783366203308,0.4913949370384216,0.9873729348182678,0.971480429172516,0.8291996270418167,0.1549222506582737,0.4140452444553375,-4.016300702109127,2.8342784625243613,3.056094838894955,288.21,37.3,0,False,0.4509744677278731,0.9088894724845886,0.3066319413483143,0.9992402791976928,0.999836564064026,0.5146469548344612,0.978184938430786,0.2545258402824402,9.47753025032224,1.2738748174543704,28.379159108120305
Prostanozol,C[C@]12Cc3cn[nH]c3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC3CCCCO3)CC[C@@H]12,0.737,-4.705205952386135,0.1332283020019531,0.7151555418968201,0.4325723648071289,0.9252446219325066,0.942307043874001,0.983379065990448,0.3635939955711365,0.6194378733634949,0.5616733431816101,0.3075985610485077,0.8845300674438477,0.9519755840301514,0.5473247170448303,0.2373005300760269,0.2044767141342163,0.4783511459827423,0.5280453562736511,0.4621361196041107,0.118508031591773,0.6626758724451065,0.9053791165351868,0.5371566414833069,0.1886890269815921,0.3691401507239789,0.6081619299948215,-6.286798465016849,4.807378414318122,4.25018938333344,398.29,47.14,0,True,0.4569882700840632,0.42537808418273926,0.2132665067911148,0.7275586724281311,0.26477140188217163,0.14141516387462616,0.9305797815322876,0.9480906128883362,5.514182692001967,1.34235993147108,74.91294314703374
